,wind_code,sec_name,ar_by_buyer_name,ar_buyer_standard,ar_buyer_subid,cus_name,cus_name_standard,cus_name_subid,ar_buyer_region,cus_region,match_score
425004,300819.SZ,聚杰微纤,浙江同力服装有限公司,浙江同力服装有限公司,22,浙江同力服装有限公司,浙江同力服装有限公司,10,浙江,浙江,100
425029,300819.SZ,聚杰微纤,浙江惠元对外贸易有限责任公司,浙江惠元对外贸易有限责任公司,24,浙江惠元对外贸易有限责任公司,浙江惠元对外贸易有限责任公司,11,浙江,浙江,100
425041,300819.SZ,聚杰微纤,浙江惠隆对外贸易有限责任公司,浙江惠隆对外贸易有限责任公司,25,浙江惠元对外贸易有限责任公司,浙江惠元对外贸易有限责任公司,11,浙江,浙江,93
425146,300820.SZ,英杰电气,中微半导体设备(上海)有限公司,中微半导体设备(上海)有限公司,3,中微半导体设备(上海)有限公司,中微半导体设备(上海)有限公司,2,上海,上海,100
425147,300820.SZ,英杰电气,中微半导体设备(上海)有限公司,中微半导体设备(上海)有限公司,3,中微半导体设备(上海)股份有限公司,中微半导体设备(上海)股份有限公司,3,上海,上海,87
425161,300820.SZ,英杰电气,中微半导体设备(上海)股份有限公司,中微半导体设备(上海)股份有限公司,4,中微半导体设备(上海)有限公司,中微半导体设备(上海)有限公司,2,上海,上海,87
425162,300820.SZ,英杰电气,中微半导体设备(上海)股份有限公司,中微半导体设备(上海)股份有限公司,4,中微半导体设备(上海)股份有限公司,中微半导体设备(上海)股份有限公司,3,上海,上海,100
425193,300820.SZ,英杰电气,云南冶金云芯硅材股份有限公司,云南冶金云芯硅材股份有限公司,6,云南冶金云芯硅材股份有限公司,云南冶金云芯硅材股份有限公司,4,云南,云南,100
425261,300820.SZ,英杰电气,浙江晶盛机电股份有限公司,浙江晶盛机电股份有限公司,10,浙江晶盛机电股份有限公司,浙江晶盛机电股份有限公司,12,浙江,浙江,100
425839,300821.SZ,东岳硅材,东莞市顺之昌有机硅材料有限公司,东莞市顺之昌有机硅材料有限公司,37,东莞市顺之昌有机硅材料有限公司,东莞市顺之昌有机硅材料有限公司,5,东莞,东莞,100
426185,300824.SZ,北鼎股份,北京京东世纪贸易有限公司,北京京东世纪贸易有限公司,14,北京京东世纪贸易有限公司,北京京东世纪贸易有限公司,11,北京,北京,100
426230,300825.SZ,阿尔特,上海蔚来汽车有限公司,上海蔚来汽车有限公司,2,上海蔚来汽车有限公司,上海蔚来汽车有限公司,5,上海,上海,100
426320,300825.SZ,阿尔特,北京汽车股份有限公司,北京汽车股份有限公司,6,北京汽车股份有限公司,北京汽车股份有限公司,11,北京,北京,100
426493,300825.SZ,阿尔特,杭州都凌汽车研发有限公司,杭州都凌汽车研发有限公司,14,杭州都凌汽车研发有限公司,杭州都凌汽车研发有限公司,16,杭州,杭州,100
426494,300825.SZ,阿尔特,杭州都凌汽车研发有限公司,杭州都凌汽车研发有限公司,14,"杭州都凌汽车研发有限公司,蓝途汽车有限公司,汉腾汽车有限公司","杭州都凌汽车研发有限公司,蓝途汽车有限公司,汉腾汽车有限公司",17,杭州,杭州,100
426618,300826.SZ,测绘股份,南京市城市地下管线数字化管理中心,南京市城市地下管线数字化管理中心,4,南京市城市地下管线数字化管理中心,南京市城市地下管线数字化管理中心,6,南京,南京,100
426636,300826.SZ,测绘股份,南京市规划和自然资源局栖霞分局,南京市规划和自然资源局栖霞分局,5,南京市规划和自然资源局江宁分局,南京市规划和自然资源局江宁分局,7,南京,南京,87
426637,300826.SZ,测绘股份,南京市规划和自然资源局栖霞分局,南京市规划和自然资源局栖霞分局,5,南京市规划和自然资源局溧水分局,南京市规划和自然资源局溧水分局,8,南京,南京,87
426653,300826.SZ,测绘股份,南京市规划和自然资源局江宁分局,南京市规划和自然资源局江宁分局,6,南京市规划和自然资源局江宁分局,南京市规划和自然资源局江宁分局,7,南京,南京,100
426654,300826.SZ,测绘股份,南京市规划和自然资源局江宁分局,南京市规划和自然资源局江宁分局,6,南京市规划和自然资源局溧水分局,南京市规划和自然资源局溧水分局,8,南京,南京,87
426670,300826.SZ,测绘股份,南京市规划和自然资源局溧水分局,南京市规划和自然资源局溧水分局,7,南京市规划和自然资源局江宁分局,南京市规划和自然资源局江宁分局,7,南京,南京,87
426671,300826.SZ,测绘股份,南京市规划和自然资源局溧水分局,南京市规划和自然资源局溧水分局,7,南京市规划和自然资源局溧水分局,南京市规划和自然资源局溧水分局,8,南京,南京,100
426689,300826.SZ,测绘股份,南京市规划局江宁分局,南京市规划局江宁分局,8,南京市规划局,南京市规划局,9,南京,南京,100
426691,300826.SZ,测绘股份,南京市规划局江宁分局,南京市规划局江宁分局,8,南京市规划局江宁分局,南京市规划局江宁分局,11,南京,南京,100
426729,300826.SZ,测绘股份,南京溧水经济技术开发总公司,南京溧水经济技术开发总公司,10,南京江宁经济技术开发总公司,南京江宁经济技术开发总公司,15,南京,南京,85
427033,300828.SZ,锐新科技,肯联英利(长春)汽车结构有限公司,肯联英利(长春)汽车结构有限公司,11,肯联英利(长春),肯联英利(长春),13,长春,长春,100
427034,300828.SZ,锐新科技,肯联英利(长春)汽车结构有限公司,肯联英利(长春)汽车结构有限公司,11,肯联英利(长春)汽车结构有限公司,肯联英利(长春)汽车结构有限公司,14,长春,长春,100
427331,300829.SZ,金丹科技,河南甜蜜蜜糖业有限公司,河南甜蜜蜜糖业有限公司,19,河南甜蜜蜜糖业有限公司,河南甜蜜蜜糖业有限公司,11,河南,河南,100
427471,300831.SZ,派瑞股份,北京ABB四方电力系统有限公司,北京ABB四方电力系统有限公司,2,北京 ABB 四方电力系统有限公司,北京 ABB 四方电力系统有限公司,4,北京,北京,87
427472,300831.SZ,派瑞股份,北京ABB四方电力系统有限公司,北京ABB四方电力系统有限公司,2,北京ABB四方电力系统有限公司,北京ABB四方电力系统有限公司,5,北京,北京,100
427539,300831.SZ,派瑞股份,西安西电电力系统有限公司,西安西电电力系统有限公司,6,西安西电电力系统有限公司,西安西电电力系统有限公司,12,西安,西安,100
427555,300831.SZ,派瑞股份,西安西驰电气股份有限公司,西安西驰电气股份有限公司,7,西安西驰电气股份有限公司,西安西驰电气股份有限公司,13,西安,西安,100
428013,300835.SZ,龙磁科技,南京乐金熊猫电器有限公司,南京乐金熊猫电器有限公司,13,南京乐金熊猫电器有限公司,南京乐金熊猫电器有限公司,9,南京,南京,100
428185,300836.SZ,佰奥智能,上海皓卡网络技术有限公司,上海皓卡网络技术有限公司,1,上海皓卡网络技术有限公司,上海皓卡网络技术有限公司,1,上海,上海,100
428215,300836.SZ,佰奥智能,四川长虹智能制造技术有限公司,四川长虹智能制造技术有限公司,3,四川长虹智能制造技术有限公司,四川长虹智能制造技术有限公司,3,四川,四川,100
428275,300836.SZ,佰奥智能,浙江沃得尔科技股份有限公司,浙江沃得尔科技股份有限公司,7,浙江沃得尔科技股份有限公司,浙江沃得尔科技股份有限公司,7,浙江,浙江,100
428637,300838.SZ,浙江力诺,(2)北京诚益通控制工程科技股份有限公司,北京诚益通控制工程科技股份有限公司,4,北京诚益通控制工程科技股份有限公司,北京诚益通控制工程科技股份有限公司,5,北京,北京,100
428691,300838.SZ,浙江力诺,(4)北京诚益通控制工程科技股份有限公司,北京诚益通控制工程科技股份有限公司,7,北京诚益通控制工程科技股份有限公司,北京诚益通控制工程科技股份有限公司,5,北京,北京,100
428799,300838.SZ,浙江力诺,北京诚益通控制工程科技股份有限公司,北京诚益通控制工程科技股份有限公司,13,北京诚益通控制工程科技股份有限公司,北京诚益通控制工程科技股份有限公司,5,北京,北京,100
429213,300841.SZ,康华生物,上海市浦东新区疾病预防控制中心,上海市浦东新区疾病预防控制中心,1,上海市浦东新区疾病预防控制中心,上海市浦东新区疾病预防控制中心,3,上海,上海,100
429232,300841.SZ,康华生物,北京市疾病预防控制中心,北京市疾病预防控制中心,2,北京市疾病预防控制中心,北京市疾病预防控制中心,6,北京,北京,100
429250,300841.SZ,康华生物,合肥市包河区疾病预防控制中心,合肥市包河区疾病预防控制中心,3,合肥市包河区疾病预防控制中心,合肥市包河区疾病预防控制中心,8,合肥,合肥,100
429268,300841.SZ,康华生物,广州市白云区疾病预防控制中心,广州市白云区疾病预防控制中心,4,广州市白云区疾病预防控制中心,广州市白云区疾病预防控制中心,10,广州,广州,100
429319,300841.SZ,康华生物,江西省于都县疾病预防控制中心,江西省于都县疾病预防控制中心,7,江西省于都县疾病预防控制中心,江西省于都县疾病预防控制中心,13,江西,江西,100
429336,300841.SZ,康华生物,河北省卫防生物制品供应中心,河北省卫防生物制品供应中心,8,河北省卫防生物制品供应中心,河北省卫防生物制品供应中心,14,河北,河北,100
429369,300841.SZ,康华生物,湖南省疾病预防控制中心,湖南省疾病预防控制中心,10,湖南省疾病预防控制中心,湖南省疾病预防控制中心,15,湖南,湖南,100
429406,300842.SZ,帝科股份,中节能太阳能科技(镇江)有限公司,中节能太阳能科技(镇江)有限公司,3,中节能太阳能科技(镇江)有限公司,中节能太阳能科技(镇江)有限公司,2,镇江,镇江,100
429427,300842.SZ,帝科股份,无锡尚德太阳能电力有限公司,无锡尚德太阳能电力有限公司,4,无锡尚德太阳能电力有限公司,无锡尚德太阳能电力有限公司,6,无锡,无锡,100
429539,300842.SZ,帝科股份,通威太阳能(合肥)有限公司,通威太阳能(合肥)有限公司,10,通威太阳能(合肥)有限公司,通威太阳能(合肥)有限公司,16,合肥,合肥,100
429992,300845.SZ,捷安高科,中国铁路乌鲁木齐局集团有限公司,中国铁路乌鲁木齐局集团有限公司,2,中国铁路乌鲁木齐局集团有限公司,中国铁路乌鲁木齐局集团有限公司,4,乌鲁木齐,乌鲁木齐,100
430138,300845.SZ,捷安高科,呼和浩特职业学院,呼和浩特职业学院,9,呼和浩特职业学院,呼和浩特职业学院,10,呼和浩特,呼和浩特,100
430180,300845.SZ,捷安高科,大连交通技师学院,大连交通技师学院,11,大连交通技师学院,大连交通技师学院,12,大连,大连,100
430304,300845.SZ,捷安高科,苏州技师学院,苏州技师学院,17,苏州技师学院,苏州技师学院,16,苏州,苏州,100
430451,300846.SZ,首都在线,北京达佳互联信息技术有限公司,北京达佳互联信息技术有限公司,12,北京达佳互联信息技术有限公司,北京达佳互联信息技术有限公司,4,北京,北京,100
430470,300846.SZ,首都在线,北京金迅瑞博网络技术有限公司,北京金迅瑞博网络技术有限公司,14,北京金迅瑞博网络技术有限公司,北京金迅瑞博网络技术有限公司,5,北京,北京,100
430481,300846.SZ,首都在线,广州唯品会电子商务有限公司,广州唯品会电子商务有限公司,15,广州唯品会电子商务有限公司,广州唯品会电子商务有限公司,7,广州,广州,100
430533,300847.SZ,中船汉光,北京航天新风机械设备有限公司,北京航天新风机械设备有限公司,2,北京航天新风机械设备有限责任公司,北京航天新风机械设备有限责任公司,2,北京,北京,86
430546,300847.SZ,中船汉光,江西亿铂电子科技有限公司,江西亿铂电子科技有限公司,3,江西亿铂电子科技有限公司,江西亿铂电子科技有限公司,3,江西,江西,100
430559,300847.SZ,中船汉光,江西镭博钛电子科技有限公司,江西镭博钛电子科技有限公司,4,江西镭博钛电子科技有限公司,江西镭博钛电子科技有限公司,4,江西,江西,100
430573,300847.SZ,中船汉光,湖北鼎龙控股股份有限公司,湖北鼎龙控股股份有限公司,5,湖北鼎龙控股股份有限公司,湖北鼎龙控股股份有限公司,6,湖北,湖北,100
430739,300848.SZ,美瑞新材,广州钰琪璐塑胶科技有限公司,广州钰琪璐塑胶科技有限公司,7,广州钰琪璐塑胶科技有限公司/广州钰鑫新材料有限公司,广州钰琪璐塑胶科技有限公司/广州钰鑫新材料有限公司,10,广州,广州,100
430740,300848.SZ,美瑞新材,广州钰琪璐塑胶科技有限公司,广州钰琪璐塑胶科技有限公司,7,广州钰鑫新材料有限公司/广州钰琪璐塑胶科技有限公司,广州钰鑫新材料有限公司/广州钰琪璐塑胶科技有限公司,11,广州,广州,100
430756,300848.SZ,美瑞新材,广州钰鑫新材料有限公司,广州钰鑫新材料有限公司,8,广州钰琪璐塑胶科技有限公司/广州钰鑫新材料有限公司,广州钰琪璐塑胶科技有限公司/广州钰鑫新材料有限公司,10,广州,广州,100
430757,300848.SZ,美瑞新材,广州钰鑫新材料有限公司,广州钰鑫新材料有限公司,8,广州钰鑫新材料有限公司/广州钰琪璐塑胶科技有限公司,广州钰鑫新材料有限公司/广州钰琪璐塑胶科技有限公司,11,广州,广州,100
